OGLE-LMC-RRLYR-00329	18.936	19.529	0.5381225	04:38:21.05	-69:40:54.90	0.5381
OGLE-LMC-RRLYR-00331	18.889	19.44	0.6281594	04:38:21.67	-69:44:50.90	0.6282
OGLE-LMC-RRLYR-00332	19.061	19.813	0.6406808	04:38:23.40	-70:39:17.10	0.6407
OGLE-LMC-RRLYR-00334	18.797	19.285	0.5274292	04:38:28.69	-66:47:23.30	0.5274
OGLE-LMC-RRLYR-00335	18.648	19.245	0.6205138	04:38:28.75	-68:34:35.90	0.6205
OGLE-LMC-RRLYR-00336	18.843	19.441	0.6019927	04:38:29.66	-69:21:46.40	0.602
OGLE-LMC-RRLYR-00337	18.895	19.414	0.5472095	04:38:30.36	-67:45:29.90	0.5472
OGLE-LMC-RRLYR-00338	18.825	19.465	0.6347071	04:38:32.85	-69:41:58.20	0.6347
OGLE-LMC-RRLYR-00339	18.77	19.32	0.5555629	04:38:35.57	-69:13:31.00	0.55556
OGLE-LMC-RRLYR-00341	18.721	19.287	0.5705785	04:38:38.07	-67:05:28.80	0.5706
OGLE-LMC-RRLYR-00342	18.883	-	0.5218112	04:38:38.64	-68:39:21.40	0.5218
OGLE-LMC-RRLYR-00344	18.677	19.257	0.6720705	04:38:39.74	-69:09:45.10	0.6721
OGLE-LMC-RRLYR-00345	18.887	19.46	0.5014275	04:38:39.78	-68:44:13.10	0.5014
OGLE-LMC-RRLYR-00347	18.661	19.218	0.5491778	04:38:41.79	-67:21:49.60	0.5492
OGLE-LMC-RRLYR-00348	18.781	19.311	0.5649209	04:38:43.47	-69:09:30.10	0.5649
OGLE-LMC-RRLYR-00350	18.862	19.502	0.6385403	04:38:43.94	-69:43:55.50	0.6385
